  0.150000     3.72929     0.00000
  0.250000     5.56929     0.00000
  0.350000     6.87503     0.00000
  0.450000     8.05477     0.00000
  0.550000     9.05786     0.00000
  0.650000     9.80809     0.00000
  0.750000    10.43418     0.00000
  0.850000    10.80604     0.00000
  0.950000    11.01668     0.00000
  1.050000    11.29677     0.00000
  1.150000    11.51442     0.00000
  1.250000    11.72428     0.00000
  1.350000    11.87448     0.00000
  1.450000    11.84082     0.00000
  1.550000    11.91293     0.00000
  1.650000    11.65636     0.00000
  1.750000    11.88389     0.00000
  1.850000    11.65860     0.00000
  1.950000    11.75028     0.00000
  2.050000    11.76727     0.00000
  2.150000    12.31037     0.00000
  2.250000    10.79217     0.00000
  2.350000    11.64947     0.00000
  2.450000    10.94454     0.00000
  2.550000    11.64042     0.00000
  2.650000    11.41495     0.00000
  2.750000    10.99403     0.00000
  0.150000  10957.24901     0.00000
  0.250000  11495.45097     0.00000
  0.350000  12327.02655     0.00000
  0.450000  13106.26592     0.00000
  0.550000  13815.15641     0.00000
  0.650000  14827.29710     0.00000
  0.750000  15603.59689     0.00000
  0.850000  16548.69210     0.00000
  0.950000  17923.69863     0.00000
  1.050000  18963.74970     0.00000
  1.150000  19615.13821     0.00000
  1.250000  21422.99193     0.00000
  1.350000  22382.14712     0.00000
  1.450000  23446.27855     0.00000
  1.550000  25081.25133     0.00000
  1.650000  26335.97135     0.00000
  1.750000  26438.15789     0.00000
  1.850000  29795.35556     0.00000
  1.950000  30971.06194     0.00000
  2.050000  29064.76360     0.00000
  2.150000  33169.53444     0.00000
  2.250000  34477.79224     0.00000
  2.350000  35277.27587     0.00000
  2.450000  36148.57608     0.00000
  2.550000  38922.23962     0.00000
  2.650000  43988.26481     0.00000
  2.750000  36538.09333     0.00000
