  0.150000     3.82950     0.00000
  0.250000     5.49368     0.00000
  0.350000     7.00472     0.00000
  0.450000     8.03992     0.00000
  0.550000     9.09853     0.00000
  0.650000     9.87720     0.00000
  0.750000    10.49778     0.00000
  0.850000    10.78547     0.00000
  0.950000    11.25099     0.00000
  1.050000    11.43242     0.00000
  1.150000    11.56118     0.00000
  1.250000    11.90693     0.00000
  1.350000    11.83408     0.00000
  1.450000    11.94666     0.00000
  1.550000    11.93783     0.00000
  1.650000    12.04394     0.00000
  1.750000    11.73241     0.00000
  1.850000    11.82206     0.00000
  1.950000    11.84442     0.00000
  2.050000    11.56687     0.00000
  2.150000    11.59751     0.00000
  2.250000    11.64435     0.00000
  2.350000    11.60950     0.00000
  2.450000    11.09150     0.00000
  2.550000    11.52782     0.00000
  2.650000    10.58645     0.00000
  2.750000    10.93599     0.00000
  0.150000  11134.71926     0.00000
  0.250000  11755.43127     0.00000
  0.350000  12483.00144     0.00000
  0.450000  12709.47073     0.00000
  0.550000  13872.33531     0.00000
  0.650000  14977.90334     0.00000
  0.750000  15891.32741     0.00000
  0.850000  16684.78776     0.00000
  0.950000  17888.62803     0.00000
  1.050000  18663.71116     0.00000
  1.150000  19744.49916     0.00000
  1.250000  21037.60391     0.00000
  1.350000  22426.44507     0.00000
  1.450000  23313.92654     0.00000
  1.550000  24753.29205     0.00000
  1.650000  25294.78516     0.00000
  1.750000  27665.91931     0.00000
  1.850000  29208.30897     0.00000
  1.950000  30231.90420     0.00000
  2.050000  31404.03621     0.00000
  2.150000  33137.33947     0.00000
  2.250000  36972.37639     0.00000
  2.350000  34477.86351     0.00000
  2.450000  36931.13840     0.00000
  2.550000  34490.53670     0.00000
  2.650000  40512.04499     0.00000
  2.750000  38299.58850     0.00000
