  0.090000     66.0672     12.0000     70.3744
  0.170000     66.4743      8.0000     73.4139
  0.179000     71.7953      4.0000     73.7747
  0.199000     79.1019      5.0000     74.5897
  0.270000     89.1255     14.0000     77.6307
  0.352000     73.1450     14.0000     81.4217
  0.380200     80.7353     13.5000     82.7925
  0.400000     69.3792     17.0000     83.7750
  0.400400     86.0642     10.2000     83.7950
  0.424700     88.9208     11.2000     85.0235
  0.449700     86.3339     12.9000     86.3126
  0.478300     79.9325      9.0000     87.8183
  0.480000     84.0075     62.0000     87.9089
  0.593000    109.0433     13.0000     94.1784
  0.680000     97.2418      8.0000     99.3301
  0.781000    100.3104     12.0000    105.6440
  0.875000     92.0195     17.0000    111.8242
  0.880000    104.7511     40.0000    112.1608
  0.900000    123.8222     23.0000    113.5151
  1.037000    172.9044     20.0000    123.1167
  1.300000    149.8854     17.0000    143.0226
  1.363000    149.9415     33.6000    148.0569
  1.430000    115.2709     18.0000    153.5168
  1.530000    172.8911     14.0000    161.8626
  1.750000    161.4121     40.0000    181.0101
  1.965000    146.0492     50.4000    200.7017
