  0.090000     63.3392     12.0000     70.3744
  0.170000     83.6079      8.0000     73.4139
  0.179000     79.0152      4.0000     73.7747
  0.199000     68.4020      5.0000     74.5897
  0.270000     73.9696     14.0000     77.6307
  0.352000     67.2689     14.0000     81.4217
  0.380200     86.2052     13.5000     82.7925
  0.400000     76.1869     17.0000     83.7750
  0.400400     96.7468     10.2000     83.7950
  0.424700     81.6679     11.2000     85.0235
  0.449700     77.3696     12.9000     86.3126
  0.478300     73.8270      9.0000     87.8183
  0.480000    155.9838     62.0000     87.9089
  0.593000     94.2132     13.0000     94.1784
  0.680000     91.8370      8.0000     99.3301
  0.781000     96.1431     12.0000    105.6440
  0.875000    119.1076     17.0000    111.8242
  0.880000    100.8552     40.0000    112.1608
  0.900000    137.2829     23.0000    113.5151
  1.037000    106.5521     20.0000    123.1167
  1.300000    122.5002     17.0000    143.0226
  1.363000    141.3013     33.6000    148.0569
  1.430000    147.7940     18.0000    153.5168
  1.530000    142.1613     14.0000    161.8626
  1.750000    193.9901     40.0000    181.0101
  1.965000    151.1863     50.4000    200.7017
