   0.09000   74.51612   12.00000
   0.17000   80.40495    8.00000
   0.17900   79.75263    4.00000
   0.19900   73.23095    5.00000
   0.27000   72.88719   14.00000
   0.35200   86.11807   14.00000
   0.38020   83.46082   13.50000
   0.40000   92.54408   17.00000
   0.40040   96.74422   10.20000
   0.42470   89.81943   11.20000
   0.44970   69.89838   12.90000
   0.47830   79.69976    9.00000
   0.48000   94.05482   62.00000
   0.59300  119.61131   13.00000
   0.68000  101.26252    8.00000
   0.78100  100.99563   12.00000
   0.87500  101.05602   17.00000
   0.88000  104.66747   40.00000
   0.90000  116.15613   23.00000
   1.03700  143.21731   20.00000
   1.30000  143.45021   17.00000
   1.36300  183.96586   33.60000
   1.43000  148.99341   18.00000
   1.53000  157.95641   14.00000
   1.75000  208.93118   40.00000
   1.96500  228.54268   50.40000
