  0.090000     56.9559     12.0000     70.3744
  0.170000     79.0864      8.0000     73.4139
  0.179000     74.1889      4.0000     73.7747
  0.199000     68.6925      5.0000     74.5897
  0.270000     66.3147     14.0000     77.6307
  0.352000     90.6496     14.0000     81.4217
  0.380200     65.9666     13.5000     82.7925
  0.400000     69.1199     17.0000     83.7750
  0.400400    102.6384     10.2000     83.7950
  0.424700     75.0590     11.2000     85.0235
  0.449700    105.7325     12.9000     86.3126
  0.478300     90.2493      9.0000     87.8183
  0.480000    143.8553     62.0000     87.9089
  0.593000     91.0060     13.0000     94.1784
  0.680000     97.2402      8.0000     99.3301
  0.781000    105.1710     12.0000    105.6440
  0.875000     80.7461     17.0000    111.8242
  0.880000     31.3759     40.0000    112.1608
  0.900000    107.8283     23.0000    113.5151
  1.037000    150.3266     20.0000    123.1167
  1.300000    140.6949     17.0000    143.0226
  1.363000    205.9119     33.6000    148.0569
  1.430000    130.6557     18.0000    153.5168
  1.530000    155.3733     14.0000    161.8626
  1.750000    174.7967     40.0000    181.0101
  1.965000    160.3325     50.4000    200.7017
