  0.090000     58.2247     12.0000     70.3744
  0.170000     65.0229      8.0000     73.4139
  0.179000     72.3240      4.0000     73.7747
  0.199000     82.7170      5.0000     74.5897
  0.270000     96.8233     14.0000     77.6307
  0.352000     56.2632     14.0000     81.4217
  0.380200     64.8824     13.5000     82.7925
  0.400000     94.5542     17.0000     83.7750
  0.400400     71.1579     10.2000     83.7950
  0.424700    119.6765     11.2000     85.0235
  0.449700     81.4454     12.9000     86.3126
  0.478300     80.7965      9.0000     87.8183
  0.480000    182.1687     62.0000     87.9089
  0.593000    104.8432     13.0000     94.1784
  0.680000     96.0305      8.0000     99.3301
  0.781000    108.5006     12.0000    105.6440
  0.875000    113.0791     17.0000    111.8242
  0.880000    109.2198     40.0000    112.1608
  0.900000    112.3882     23.0000    113.5151
  1.037000    119.9811     20.0000    123.1167
  1.300000    154.9507     17.0000    143.0226
  1.363000    117.4322     33.6000    148.0569
  1.430000    183.6485     18.0000    153.5168
  1.530000    156.8836     14.0000    161.8626
  1.750000    181.0318     40.0000    181.0101
  1.965000    206.2106     50.4000    200.7017
