   0.09000   94.79852   12.00000
   0.17000   66.40195    8.00000
   0.17900   71.94033    4.00000
   0.19900   74.68485    5.00000
   0.27000   70.15909   14.00000
   0.35200   93.66447   14.00000
   0.38020   81.33952   13.50000
   0.40000   84.87078   17.00000
   0.40040   83.32552   10.20000
   0.42470   93.92543   11.20000
   0.44970  109.15928   12.90000
   0.47830   88.74586    9.00000
   0.48000  117.70182   62.00000
   0.59300   98.03211   13.00000
   0.68000   95.50692    8.00000
   0.78100   93.78903   12.00000
   0.87500  117.68552   17.00000
   0.88000   90.59467   40.00000
   0.90000   85.13653   23.00000
   1.03700  127.03411   20.00000
   1.30000  158.36181   17.00000
   1.36300  178.36566   33.60000
   1.43000  145.97111   18.00000
   1.53000  168.76051   14.00000
   1.75000  101.49188   40.00000
   1.96500  243.46078   50.40000
