  0.090000     63.6343     12.0000     70.3744
  0.170000     75.5801      8.0000     73.4139
  0.179000     74.9848      4.0000     73.7747
  0.199000     78.0143      5.0000     74.5897
  0.270000     94.0990     14.0000     77.6307
  0.352000     82.3224     14.0000     81.4217
  0.380200     88.7710     13.5000     82.7925
  0.400000    119.2608     17.0000     83.7750
  0.400400     90.8462     10.2000     83.7950
  0.424700     89.7261     11.2000     85.0235
  0.449700     94.6561     12.9000     86.3126
  0.478300     86.2567      9.0000     87.8183
  0.480000    132.0086     62.0000     87.9089
  0.593000     85.3109     13.0000     94.1784
  0.680000     99.2136      8.0000     99.3301
  0.781000    106.9430     12.0000    105.6440
  0.875000     86.5510     17.0000    111.8242
  0.880000    162.4459     40.0000    112.1608
  0.900000    103.4907     23.0000    113.5151
  1.037000    131.3765     20.0000    123.1167
  1.300000    153.7895     17.0000    143.0226
  1.363000     96.7448     33.6000    148.0569
  1.430000    138.0577     18.0000    153.5168
  1.530000    178.3542     14.0000    161.8626
  1.750000    167.4049     40.0000    181.0101
  1.965000    201.4893     50.4000    200.7017
