  0.090000     70.8497     12.0000     70.3744
  0.170000     72.8383      8.0000     73.4139
  0.179000     70.2070      4.0000     73.7747
  0.199000     68.1185      5.0000     74.5897
  0.270000     68.2333     14.0000     77.6307
  0.352000     79.1649     14.0000     81.4217
  0.380200     87.2905     13.5000     82.7925
  0.400000    103.0344     17.0000     83.7750
  0.400400     77.5464     10.2000     83.7950
  0.424700     76.3178     11.2000     85.0235
  0.449700    104.0693     12.9000     86.3126
  0.478300     79.8041      9.0000     87.8183
  0.480000     49.4552     62.0000     87.9089
  0.593000    104.6891     13.0000     94.1784
  0.680000     91.8360      8.0000     99.3301
  0.781000    102.8017     12.0000    105.6440
  0.875000    118.9316     17.0000    111.8242
  0.880000    105.2583     40.0000    112.1608
  0.900000    146.4731     23.0000    113.5151
  1.037000    138.0222     20.0000    123.1167
  1.300000    118.0729     17.0000    143.0226
  1.363000    157.1260     33.6000    148.0569
  1.430000    172.7539     18.0000    153.5168
  1.530000    146.4410     14.0000    161.8626
  1.750000    146.3710     40.0000    181.0101
  1.965000    283.5321     50.4000    200.7017
