  0.090000     59.6414     12.0000     70.3744
  0.170000     57.2217      8.0000     73.4139
  0.179000     71.5988      4.0000     73.7747
  0.199000     65.3420      5.0000     74.5897
  0.270000     73.7549     14.0000     77.6307
  0.352000     69.1105     14.0000     81.4217
  0.380200    109.2100     13.5000     82.7925
  0.400000    107.9500     17.0000     83.7750
  0.400400     85.3187     10.2000     83.7950
  0.424700     82.5572     11.2000     85.0235
  0.449700     92.8975     12.9000     86.3126
  0.478300     97.4772      9.0000     87.8183
  0.480000    195.6026     62.0000     87.9089
  0.593000     98.5148     13.0000     94.1784
  0.680000    104.7166      8.0000     99.3301
  0.781000    112.4783     12.0000    105.6440
  0.875000    130.5946     17.0000    111.8242
  0.880000     67.6683     40.0000    112.1608
  0.900000    130.7820     23.0000    113.5151
  1.037000    120.1222     20.0000    123.1167
  1.300000    153.8438     17.0000    143.0226
  1.363000     81.6011     33.6000    148.0569
  1.430000    126.6969     18.0000    153.5168
  1.530000    158.1475     14.0000    161.8626
  1.750000    211.5771     40.0000    181.0101
  1.965000    151.3403     50.4000    200.7017
