  0.090000     66.4871     12.0000     70.3744
  0.170000     65.4640      8.0000     73.4139
  0.179000     73.7099      4.0000     73.7747
  0.199000     78.1256      5.0000     74.5897
  0.270000     73.7573     14.0000     77.6307
  0.352000     75.9793     14.0000     81.4217
  0.380200     92.4242     13.5000     82.7925
  0.400000     95.5170     17.0000     83.7750
  0.400400     81.9038     10.2000     83.7950
  0.424700     90.0025     11.2000     85.0235
  0.449700     73.5778     12.9000     86.3126
  0.478300     83.2379      9.0000     87.8183
  0.480000     -2.3151     62.0000     87.9089
  0.593000     79.0912     13.0000     94.1784
  0.680000    106.4926      8.0000     99.3301
  0.781000     94.4030     12.0000    105.6440
  0.875000    109.7973     17.0000    111.8242
  0.880000    128.5846     40.0000    112.1608
  0.900000    134.7977     23.0000    113.5151
  1.037000    144.1393     20.0000    123.1167
  1.300000    114.8698     17.0000    143.0226
  1.363000    103.8817     33.6000    148.0569
  1.430000    174.6745     18.0000    153.5168
  1.530000    153.0129     14.0000    161.8626
  1.750000    130.0867     40.0000    181.0101
  1.965000    237.3390     50.4000    200.7017
