   0.09000   65.54142   12.00000
   0.17000   77.10155    8.00000
   0.17900   72.91273    4.00000
   0.19900   81.00175    5.00000
   0.27000   68.14189   14.00000
   0.35200   55.62467   14.00000
   0.38020  101.97752   13.50000
   0.40000   58.69608   17.00000
   0.40040   75.65062   10.20000
   0.42470   89.05803   11.20000
   0.44970   75.74838   12.90000
   0.47830   84.76866    9.00000
   0.48000  225.75132   62.00000
   0.59300   83.30491   13.00000
   0.68000   95.28382    8.00000
   0.78100   95.01413   12.00000
   0.87500   90.43072   17.00000
   0.88000  145.50727   40.00000
   0.90000   79.21603   23.00000
   1.03700  123.69631   20.00000
   1.30000  176.10371   17.00000
   1.36300  119.03186   33.60000
   1.43000  156.44031   18.00000
   1.53000  171.87691   14.00000
   1.75000  169.07158   40.00000
   1.96500  229.66188   50.40000
