  0.090000     60.0863     12.0000     70.3744
  0.170000     78.9332      8.0000     73.4139
  0.179000     69.3653      4.0000     73.7747
  0.199000     80.3992      5.0000     74.5897
  0.270000     87.0688     14.0000     77.6307
  0.352000     92.1854     14.0000     81.4217
  0.380200     99.8316     13.5000     82.7925
  0.400000     63.1807     17.0000     83.7750
  0.400400     84.4732     10.2000     83.7950
  0.424700    115.0580     11.2000     85.0235
  0.449700     88.5699     12.9000     86.3126
  0.478300     72.9012      9.0000     87.8183
  0.480000     90.0200     62.0000     87.9089
  0.593000    111.5982     13.0000     94.1784
  0.680000    101.6774      8.0000     99.3301
  0.781000    117.0672     12.0000    105.6440
  0.875000    114.3623     17.0000    111.8242
  0.880000     86.8512     40.0000    112.1608
  0.900000    100.5173     23.0000    113.5151
  1.037000    110.1622     20.0000    123.1167
  1.300000    159.3319     17.0000    143.0226
  1.363000    179.7994     33.6000    148.0569
  1.430000    179.1000     18.0000    153.5168
  1.530000    172.5937     14.0000    161.8626
  1.750000    212.3289     40.0000    181.0101
  1.965000    225.1718     50.4000    200.7017
