  0.090000     79.3877     12.0000     70.3744
  0.170000     82.8658      8.0000     73.4139
  0.179000     71.9101      4.0000     73.7747
  0.199000     78.4874      5.0000     74.5897
  0.270000     62.2257     14.0000     77.6307
  0.352000     86.9027     14.0000     81.4217
  0.380200     92.2630     13.5000     82.7925
  0.400000     99.5810     17.0000     83.7750
  0.400400     97.6469     10.2000     83.7950
  0.424700     69.4486     11.2000     85.0235
  0.449700     88.3385     12.9000     86.3126
  0.478300     70.4164      9.0000     87.8183
  0.480000     58.7725     62.0000     87.9089
  0.593000     83.8743     13.0000     94.1784
  0.680000    102.5153      8.0000     99.3301
  0.781000    100.9741     12.0000    105.6440
  0.875000     74.7667     17.0000    111.8242
  0.880000     82.1568     40.0000    112.1608
  0.900000    105.2139     23.0000    113.5151
  1.037000    137.5247     20.0000    123.1167
  1.300000    153.6032     17.0000    143.0226
  1.363000    105.3740     33.6000    148.0569
  1.430000    162.5763     18.0000    153.5168
  1.530000    191.6302     14.0000    161.8626
  1.750000    173.2704     40.0000    181.0101
  1.965000    213.4212     50.4000    200.7017
