  0.090000     62.5018     12.0000     70.3744
  0.170000     73.7327      8.0000     73.4139
  0.179000     81.9580      4.0000     73.7747
  0.199000     77.7419      5.0000     74.5897
  0.270000     76.8974     14.0000     77.6307
  0.352000     46.6964     14.0000     81.4217
  0.380200     85.0153     13.5000     82.7925
  0.400000     92.8371     17.0000     83.7750
  0.400400     87.4238     10.2000     83.7950
  0.424700     90.3486     11.2000     85.0235
  0.449700     86.3202     12.9000     86.3126
  0.478300     87.5052      9.0000     87.8183
  0.480000    130.8753     62.0000     87.9089
  0.593000     77.5710     13.0000     94.1784
  0.680000    107.3896      8.0000     99.3301
  0.781000    107.2581     12.0000    105.6440
  0.875000     67.9932     17.0000    111.8242
  0.880000    130.3352     40.0000    112.1608
  0.900000     97.6436     23.0000    113.5151
  1.037000    123.1342     20.0000    123.1167
  1.300000    112.2054     17.0000    143.0226
  1.363000    127.7100     33.6000    148.0569
  1.430000    162.0567     18.0000    153.5168
  1.530000    162.2733     14.0000    161.8626
  1.750000    153.8583     40.0000    181.0101
  1.965000    145.2444     50.4000    200.7017
