  0.090000     54.0973     12.0000     70.3744
  0.170000     59.0684      8.0000     73.4139
  0.179000     73.8890      4.0000     73.7747
  0.199000     70.0702      5.0000     74.5897
  0.270000     78.9712     14.0000     77.6307
  0.352000     74.6567     14.0000     81.4217
  0.380200     69.0640     13.5000     82.7925
  0.400000     74.3410     17.0000     83.7750
  0.400400     75.6901     10.2000     83.7950
  0.424700     85.6118     11.2000     85.0235
  0.449700     89.8293     12.9000     86.3126
  0.478300     83.3621      9.0000     87.8183
  0.480000     30.4260     62.0000     87.9089
  0.593000    101.9543     13.0000     94.1784
  0.680000     99.5244      8.0000     99.3301
  0.781000     89.9539     12.0000    105.6440
  0.875000    126.3033     17.0000    111.8242
  0.880000     95.8101     40.0000    112.1608
  0.900000     99.9355     23.0000    113.5151
  1.037000    144.3579     20.0000    123.1167
  1.300000    132.9632     17.0000    143.0226
  1.363000    114.0306     33.6000    148.0569
  1.430000    163.6189     18.0000    153.5168
  1.530000    162.1226     14.0000    161.8626
  1.750000    196.8474     40.0000    181.0101
  1.965000    121.5510     50.4000    200.7017
