   0.09000   68.65642   12.00000
   0.17000   65.80555    8.00000
   0.17900   75.27623    4.00000
   0.19900   84.88105    5.00000
   0.27000   76.47979   14.00000
   0.35200  107.01757   14.00000
   0.38020  106.09672   13.50000
   0.40000   76.84008   17.00000
   0.40040   85.81202   10.20000
   0.42470   79.23033   11.20000
   0.44970   89.64218   12.90000
   0.47830   85.11206    9.00000
   0.48000   24.92412   62.00000
   0.59300   93.60371   13.00000
   0.68000  100.49942    8.00000
   0.78100   89.82923   12.00000
   0.87500  112.27772   17.00000
   0.88000  101.99647   40.00000
   0.90000  107.63583   23.00000
   1.03700  134.56991   20.00000
   1.30000  132.41761   17.00000
   1.36300  168.25456   33.60000
   1.43000  136.43131   18.00000
   1.53000  147.20311   14.00000
   1.75000  125.75788   40.00000
   1.96500  217.67518   50.40000
