  0.090000     78.1369     12.0000     70.3744
  0.170000     75.3251      8.0000     73.4139
  0.179000     73.3364      4.0000     73.7747
  0.199000     74.5198      5.0000     74.5897
  0.270000     97.0719     14.0000     77.6307
  0.352000    111.4706     14.0000     81.4217
  0.380200     51.2349     13.5000     82.7925
  0.400000     58.9453     17.0000     83.7750
  0.400400     76.4751     10.2000     83.7950
  0.424700     85.3147     11.2000     85.0235
  0.449700    103.8603     12.9000     86.3126
  0.478300     71.3809      9.0000     87.8183
  0.480000    143.7640     62.0000     87.9089
  0.593000    101.9672     13.0000     94.1784
  0.680000     92.4985      8.0000     99.3301
  0.781000    110.1405     12.0000    105.6440
  0.875000     76.1607     17.0000    111.8242
  0.880000    148.9539     40.0000    112.1608
  0.900000    127.8162     23.0000    113.5151
  1.037000    157.0700     20.0000    123.1167
  1.300000    113.1750     17.0000    143.0226
  1.363000    121.3657     33.6000    148.0569
  1.430000    188.6366     18.0000    153.5168
  1.530000    169.1232     14.0000    161.8626
  1.750000    152.8583     40.0000    181.0101
  1.965000    223.2438     50.4000    200.7017
