   0.09000   78.74112   12.00000
   0.17000   67.59455    8.00000
   0.17900   69.64583    4.00000
   0.19900   65.97195    5.00000
   0.27000  101.79349   14.00000
   0.35200   76.00767   14.00000
   0.38020  101.16472   13.50000
   0.40000   91.22198   17.00000
   0.40040   94.83222   10.20000
   0.42470  101.98253   11.20000
   0.44970   71.61668   12.90000
   0.47830   77.83826    9.00000
   0.48000  100.00422   62.00000
   0.59300   81.01961   13.00000
   0.68000  114.16242    8.00000
   0.78100  101.91803   12.00000
   0.87500   94.93682   17.00000
   0.88000   76.35877   40.00000
   0.90000  128.19293   23.00000
   1.03700  122.12591   20.00000
   1.30000  154.37491   17.00000
   1.36300   76.25296   33.60000
   1.43000  145.67801   18.00000
   1.53000  143.71771   14.00000
   1.75000  124.64238   40.00000
   1.96500  197.21958   50.40000
