  0.310000     6.58317     0.00000
  0.360000     7.00944     0.00000
  0.400000     7.41516     0.00000
  0.440000     8.07921     0.00000
  0.480000     8.48991     0.00000
  0.520000     8.67248     0.00000
  0.560000     8.84026     0.00000
  0.590000     9.02041     0.00000
  0.640000     9.42900     0.00000
  0.310000  11801.26733     0.00000
  0.360000  11657.45038     0.00000
  0.400000  11754.73009     0.00000
  0.440000  12619.17734     0.00000
  0.480000  13687.81646     0.00000
  0.520000  14079.85652     0.00000
  0.560000  13673.05150     0.00000
  0.590000  13083.23231     0.00000
  0.640000  13900.65123     0.00000
