   0.31000    6.25562    0.00000
   0.36000    6.87916    0.00000
   0.40000    7.62522    0.00000
   0.44000    8.00809    0.00000
   0.48000    8.40806    0.00000
   0.52000    8.78960    0.00000
   0.56000    9.17950    0.00000
   0.59000    9.61848    0.00000
   0.64000    9.85277    0.00000
   0.31000 11927.30543    0.00000
   0.36000 11967.73230    0.00000
   0.40000 12605.38811    0.00000
   0.44000 12987.30562    0.00000
   0.48000 13376.96848    0.00000
   0.52000 15147.91004    0.00000
   0.56000 15713.74819    0.00000
   0.59000 14817.73211    0.00000
   0.64000 14196.93496    0.00000
