  0.310000     6.47030     0.00000
  0.360000     6.80600     0.00000
  0.400000     6.92184     0.00000
  0.440000     7.84765     0.00000
  0.480000     8.30532     0.00000
  0.520000     8.75033     0.00000
  0.560000     9.06445     0.00000
  0.590000     9.38767     0.00000
  0.640000     9.46731     0.00000
  0.310000  11666.50479     0.00000
  0.360000  11726.01906     0.00000
  0.400000  11939.17087     0.00000
  0.440000  12636.88907     0.00000
  0.480000  13109.17015     0.00000
  0.520000  12824.44849     0.00000
  0.560000  14390.58572     0.00000
  0.590000  13886.26435     0.00000
  0.640000  14540.37019     0.00000
