   0.31000    6.36018    0.00000
   0.36000    7.13120    0.00000
   0.40000    7.81434    0.00000
   0.44000    8.16616    0.00000
   0.48000    8.53220    0.00000
   0.52000    8.73205    0.00000
   0.56000    9.07255    0.00000
   0.59000    9.11333    0.00000
   0.64000    9.35046    0.00000
   0.31000 11771.07166    0.00000
   0.36000 13454.09772    0.00000
   0.40000 13148.62237    0.00000
   0.44000 12908.44559    0.00000
   0.48000 13210.14753    0.00000
   0.52000 13444.20004    0.00000
   0.56000 14238.28172    0.00000
   0.59000 14326.33112    0.00000
   0.64000 15032.32174    0.00000
