   0.31000    6.76527    0.00000
   0.36000    7.20003    0.00000
   0.40000    7.46873    0.00000
   0.44000    7.91496    0.00000
   0.48000    8.50107    0.00000
   0.52000    8.99666    0.00000
   0.56000    9.12739    0.00000
   0.59000    9.51915    0.00000
   0.64000    9.77557    0.00000
   0.31000 11871.25009    0.00000
   0.36000 12312.29082    0.00000
   0.40000 12469.32690    0.00000
   0.44000 13175.83149    0.00000
   0.48000 13702.28829    0.00000
   0.52000 15423.82176    0.00000
   0.56000 14018.42186    0.00000
   0.59000 13909.10453    0.00000
   0.64000 14034.22287    0.00000
