   0.31000    6.25648    0.00000
   0.36000    7.02431    0.00000
   0.40000    7.51988    0.00000
   0.44000    8.00665    0.00000
   0.48000    8.58254    0.00000
   0.52000    8.81786    0.00000
   0.56000    9.23664    0.00000
   0.59000    9.26232    0.00000
   0.64000    9.30351    0.00000
   0.31000 11094.37710    0.00000
   0.36000 11878.72406    0.00000
   0.40000 12523.71886    0.00000
   0.44000 13212.08068    0.00000
   0.48000 13794.00988    0.00000
   0.52000 13145.81841    0.00000
   0.56000 13467.40276    0.00000
   0.59000 12843.05074    0.00000
   0.64000 14335.76195    0.00000
