   0.31000    6.50810    0.00000
   0.36000    7.00937    0.00000
   0.40000    7.62445    0.00000
   0.44000    8.06937    0.00000
   0.48000    8.31544    0.00000
   0.52000    8.77202    0.00000
   0.56000    9.12598    0.00000
   0.59000    9.41939    0.00000
   0.64000   10.13903    0.00000
   0.31000 12177.20053    0.00000
   0.36000 12362.54032    0.00000
   0.40000 13127.54841    0.00000
   0.44000 13384.63496    0.00000
   0.48000 13622.84386    0.00000
   0.52000 13899.52469    0.00000
   0.56000 13858.58580    0.00000
   0.59000 13547.55775    0.00000
   0.64000 15200.69398    0.00000
