   0.31000    6.56394    0.00000
   0.36000    7.28513    0.00000
   0.40000    7.41984    0.00000
   0.44000    7.99472    0.00000
   0.48000    8.41455    0.00000
   0.52000    8.84873    0.00000
   0.56000    9.27332    0.00000
   0.59000    9.60433    0.00000
   0.64000   10.40386    0.00000
   0.31000 12078.08967    0.00000
   0.36000 12450.21214    0.00000
   0.40000 12371.90018    0.00000
   0.44000 12676.00254    0.00000
   0.48000 13111.73442    0.00000
   0.52000 12594.06293    0.00000
   0.56000 13507.86656    0.00000
   0.59000 14202.47165    0.00000
   0.64000 15069.52856    0.00000
