   0.31000    6.64915    0.00000
   0.36000    6.98499    0.00000
   0.40000    7.49794    0.00000
   0.44000    7.93085    0.00000
   0.48000    8.30070    0.00000
   0.52000    8.71898    0.00000
   0.56000    9.24818    0.00000
   0.59000    9.62375    0.00000
   0.64000   10.23083    0.00000
   0.31000 11615.32154    0.00000
   0.36000 10334.36065    0.00000
   0.40000 12015.51355    0.00000
   0.44000 11981.12568    0.00000
   0.48000 12874.35607    0.00000
   0.52000 13355.57563    0.00000
   0.56000 13623.76771    0.00000
   0.59000 13784.57988    0.00000
   0.64000 13797.82388    0.00000
