  0.310000     6.67350     0.00000
  0.360000     7.22288     0.00000
  0.400000     7.23434     0.00000
  0.440000     7.89282     0.00000
  0.480000     8.27038     0.00000
  0.520000     8.56454     0.00000
  0.560000     8.79359     0.00000
  0.590000     9.00443     0.00000
  0.640000     9.24779     0.00000
  0.310000  11901.46801     0.00000
  0.360000  12085.16751     0.00000
  0.400000  12040.91695     0.00000
  0.440000  11999.14527     0.00000
  0.480000  12387.16692     0.00000
  0.520000  12981.13564     0.00000
  0.560000  13467.27375     0.00000
  0.590000  13741.00733     0.00000
  0.640000  14426.87579     0.00000
