   0.31000    6.31565    0.00000
   0.36000    7.09801    0.00000
   0.40000    7.71959    0.00000
   0.44000    8.14358    0.00000
   0.48000    8.65318    0.00000
   0.52000    8.91973    0.00000
   0.56000    9.20127    0.00000
   0.59000    9.28687    0.00000
   0.64000    8.95400    0.00000
   0.31000 12765.39748    0.00000
   0.36000 12068.82484    0.00000
   0.40000 13011.81641    0.00000
   0.44000 13054.54544    0.00000
   0.48000 13730.63241    0.00000
   0.52000 14341.88712    0.00000
   0.56000 13532.11933    0.00000
   0.59000 13468.77940    0.00000
   0.64000 13182.32832    0.00000
