   0.31000    6.28148    0.00000
   0.36000    6.99507    0.00000
   0.40000    7.51802    0.00000
   0.44000    7.99380    0.00000
   0.48000    8.40262    0.00000
   0.52000    8.78345    0.00000
   0.56000    9.04158    0.00000
   0.59000    9.23528    0.00000
   0.64000   10.03071    0.00000
   0.31000 11038.56207    0.00000
   0.36000 11155.75271    0.00000
   0.40000 12256.14901    0.00000
   0.44000 12908.17775    0.00000
   0.48000 13271.12629    0.00000
   0.52000 13526.65868    0.00000
   0.56000 13288.00777    0.00000
   0.59000 13381.33616    0.00000
   0.64000 14554.89887    0.00000
