  0.310000     6.50996     0.00000
  0.360000     7.11012     0.00000
  0.400000     7.87834     0.00000
  0.440000     8.11981     0.00000
  0.480000     8.36623     0.00000
  0.520000     8.64100     0.00000
  0.560000     9.07963     0.00000
  0.590000     9.35099     0.00000
  0.640000     9.79003     0.00000
  0.310000  12561.75114     0.00000
  0.360000  12438.86899     0.00000
  0.400000  12456.96874     0.00000
  0.440000  13027.52971     0.00000
  0.480000  12523.90037     0.00000
  0.520000  11516.76001     0.00000
  0.560000  14151.04193     0.00000
  0.590000  15043.32538     0.00000
  0.640000  14982.92623     0.00000
