   0.31000    6.96125    0.00000
   0.36000    7.24104    0.00000
   0.40000    7.16848    0.00000
   0.44000    7.95802    0.00000
   0.48000    8.15178    0.00000
   0.52000    8.77905    0.00000
   0.56000    9.05690    0.00000
   0.59000    9.46045    0.00000
   0.64000   10.27545    0.00000
   0.31000 11689.30871    0.00000
   0.36000 12125.86253    0.00000
   0.40000 11997.51684    0.00000
   0.44000 12985.63427    0.00000
   0.48000 13558.06586    0.00000
   0.52000 13578.02170    0.00000
   0.56000 14491.10126    0.00000
   0.59000 15001.75504    0.00000
   0.64000 15954.45197    0.00000
