   0.31000    6.29958    0.00000
   0.36000    7.12854    0.00000
   0.40000    7.34987    0.00000
   0.44000    7.84197    0.00000
   0.48000    8.03038    0.00000
   0.52000    8.27312    0.00000
   0.56000    8.83205    0.00000
   0.59000    9.33307    0.00000
   0.64000    9.84047    0.00000
   0.31000 11743.43507    0.00000
   0.36000 12596.98190    0.00000
   0.40000 12444.09314    0.00000
   0.44000 12106.01173    0.00000
   0.48000 11886.32944    0.00000
   0.52000 11933.45428    0.00000
   0.56000 14500.20114    0.00000
   0.59000 14920.92655    0.00000
   0.64000 15818.21846    0.00000
