   0.31000    6.71123    0.00000
   0.36000    7.27007    0.00000
   0.40000    7.83761    0.00000
   0.44000    8.09215    0.00000
   0.48000    8.25356    0.00000
   0.52000    8.82917    0.00000
   0.56000    9.09758    0.00000
   0.59000    9.50372    0.00000
   0.64000   10.07518    0.00000
   0.31000 11618.74024    0.00000
   0.36000 11716.60475    0.00000
   0.40000 11471.78253    0.00000
   0.44000 12783.22052    0.00000
   0.48000 13329.58961    0.00000
   0.52000 14723.84166    0.00000
   0.56000 14486.77619    0.00000
   0.59000 13820.94324    0.00000
   0.64000 14149.23103    0.00000
