   0.31000    6.77278    0.00000
   0.36000    7.14618    0.00000
   0.40000    7.84512    0.00000
   0.44000    8.06469    0.00000
   0.48000    8.35541    0.00000
   0.52000    8.82676    0.00000
   0.56000    9.13965    0.00000
   0.59000    9.39164    0.00000
   0.64000    9.23155    0.00000
   0.31000 11839.06376    0.00000
   0.36000 13329.60335    0.00000
   0.40000 13578.16843    0.00000
   0.44000 13499.45176    0.00000
   0.48000 12810.04985    0.00000
   0.52000 12845.96487    0.00000
   0.56000 13606.68719    0.00000
   0.59000 14771.13809    0.00000
   0.64000 14414.11980    0.00000
