   0.31000    6.55303    0.00000
   0.36000    7.44785    0.00000
   0.40000    7.86209    0.00000
   0.44000    7.86638    0.00000
   0.48000    8.26969    0.00000
   0.52000    8.66682    0.00000
   0.56000    9.05182    0.00000
   0.59000    9.36460    0.00000
   0.64000    9.56370    0.00000
   0.31000 12275.57333    0.00000
   0.36000 13563.95023    0.00000
   0.40000 12877.50945    0.00000
   0.44000 12817.51398    0.00000
   0.48000 12288.00809    0.00000
   0.52000 12643.12657    0.00000
   0.56000 13084.79008    0.00000
   0.59000 14135.64802    0.00000
   0.64000 14857.91259    0.00000
