   0.31000    6.57467    0.00000
   0.36000    7.17566    0.00000
   0.40000    7.38676    0.00000
   0.44000    8.02715    0.00000
   0.48000    8.28055    0.00000
   0.52000    8.65912    0.00000
   0.56000    9.18226    0.00000
   0.59000    9.58724    0.00000
   0.64000   10.14013    0.00000
   0.31000 12185.15372    0.00000
   0.36000 13866.70856    0.00000
   0.40000 12953.80103    0.00000
   0.44000 13185.95480    0.00000
   0.48000 13238.67934    0.00000
   0.52000 13925.84441    0.00000
   0.56000 13500.71296    0.00000
   0.59000 13782.65023    0.00000
   0.64000 15007.69305    0.00000
