   0.31000    6.31743    0.00000
   0.36000    7.43012    0.00000
   0.40000    8.00588    0.00000
   0.44000    8.28168    0.00000
   0.48000    8.59942    0.00000
   0.52000    8.77553    0.00000
   0.56000    8.97556    0.00000
   0.59000    9.18986    0.00000
   0.64000    9.56590    0.00000
   0.31000 11930.38667    0.00000
   0.36000 12670.68356    0.00000
   0.40000 13801.48174    0.00000
   0.44000 13414.77725    0.00000
   0.48000 13402.26562    0.00000
   0.52000 12607.79842    0.00000
   0.56000 13244.60597    0.00000
   0.59000 13006.09677    0.00000
   0.64000 14275.20472    0.00000
