   0.31000    6.17818    0.00000
   0.36000    6.94076    0.00000
   0.40000    7.25609    0.00000
   0.44000    7.73073    0.00000
   0.48000    8.21770    0.00000
   0.52000    8.37483    0.00000
   0.56000    8.90353    0.00000
   0.59000    9.13555    0.00000
   0.64000    9.48446    0.00000
   0.31000 11955.05448    0.00000
   0.36000 12244.24732    0.00000
   0.40000 12056.22517    0.00000
   0.44000 11869.16215    0.00000
   0.48000 12547.83082    0.00000
   0.52000 12425.09768    0.00000
   0.56000 12461.38094    0.00000
   0.59000 12901.54959    0.00000
   0.64000 13925.05212    0.00000
