   0.31000    6.54709    0.00000
   0.36000    7.15950    0.00000
   0.40000    7.43415    0.00000
   0.44000    7.87709    0.00000
   0.48000    8.36694    0.00000
   0.52000    8.99880    0.00000
   0.56000    9.45468    0.00000
   0.59000    9.59048    0.00000
   0.64000    9.71981    0.00000
   0.31000 12223.67350    0.00000
   0.36000 13847.30918    0.00000
   0.40000 13719.47675    0.00000
   0.44000 12819.31527    0.00000
   0.48000 13295.90288    0.00000
   0.52000 14821.06111    0.00000
   0.56000 15708.40354    0.00000
   0.59000 14836.77317    0.00000
   0.64000 15185.65421    0.00000
