   0.31000    6.39931    0.00000
   0.36000    7.19606    0.00000
   0.40000    7.91207    0.00000
   0.44000    8.19439    0.00000
   0.48000    8.49583    0.00000
   0.52000    8.65760    0.00000
   0.56000    8.73800    0.00000
   0.59000    8.83723    0.00000
   0.64000    8.98816    0.00000
   0.31000 12729.79408    0.00000
   0.36000 12753.21034    0.00000
   0.40000 13023.05300    0.00000
   0.44000 13404.21255    0.00000
   0.48000 13315.93511    0.00000
   0.52000 12286.72351    0.00000
   0.56000 12071.34913    0.00000
   0.59000 12343.06660    0.00000
   0.64000 13242.14971    0.00000
