   0.31000    6.51749    0.00000
   0.36000    7.13455    0.00000
   0.40000    7.51108    0.00000
   0.44000    7.89127    0.00000
   0.48000    8.44288    0.00000
   0.52000    8.75525    0.00000
   0.56000    9.25069    0.00000
   0.59000    9.52334    0.00000
   0.64000    9.61438    0.00000
   0.31000 11664.87674    0.00000
   0.36000 12535.04618    0.00000
   0.40000 11731.42796    0.00000
   0.44000 12413.18472    0.00000
   0.48000 12751.94301    0.00000
   0.52000 12615.52252    0.00000
   0.56000 13786.02207    0.00000
   0.59000 14019.11384    0.00000
   0.64000 13992.28803    0.00000
