   0.31000    7.30132    0.00000
   0.36000    7.89169    0.00000
   0.40000    8.22648    0.00000
   0.44000    8.35184    0.00000
   0.48000    8.72180    0.00000
   0.52000    9.08605    0.00000
   0.56000    9.20524    0.00000
   0.59000    9.23998    0.00000
   0.64000    9.21245    0.00000
   0.31000 13557.81196    0.00000
   0.36000 13973.36869    0.00000
   0.40000 14190.70744    0.00000
   0.44000 14026.99540    0.00000
   0.48000 14667.74380    0.00000
   0.52000 15446.04648    0.00000
   0.56000 14254.20278    0.00000
   0.59000 13274.96031    0.00000
   0.64000 14870.99977    0.00000
