   0.31000    6.27326    0.00000
   0.36000    7.05330    0.00000
   0.40000    7.66957    0.00000
   0.44000    8.09200    0.00000
   0.48000    8.62464    0.00000
   0.52000    8.88503    0.00000
   0.56000    9.25252    0.00000
   0.59000    9.37005    0.00000
   0.64000    9.63599    0.00000
   0.31000 11298.66614    0.00000
   0.36000 11845.86496    0.00000
   0.40000 12091.93832    0.00000
   0.44000 12823.01486    0.00000
   0.48000 13681.22524    0.00000
   0.52000 13852.99095    0.00000
   0.56000 13368.49211    0.00000
   0.59000 13909.91121    0.00000
   0.64000 14539.16183    0.00000
