   0.31000    6.06009    0.00000
   0.36000    7.14214    0.00000
   0.40000    7.76392    0.00000
   0.44000    8.01128    0.00000
   0.48000    8.13366    0.00000
   0.52000    8.48508    0.00000
   0.56000    8.86094    0.00000
   0.59000    9.20531    0.00000
   0.64000    9.56543    0.00000
   0.31000 11039.67964    0.00000
   0.36000 11614.96548    0.00000
   0.40000 12793.44533    0.00000
   0.44000 13294.08328    0.00000
   0.48000 13044.81389    0.00000
   0.52000 12989.28401    0.00000
   0.56000 14308.30805    0.00000
   0.59000 14782.74420    0.00000
   0.64000 15243.18985    0.00000
