   0.31000    6.40431    0.00000
   0.36000    6.96970    0.00000
   0.40000    7.65324    0.00000
   0.44000    8.05740    0.00000
   0.48000    8.53533    0.00000
   0.52000    8.94281    0.00000
   0.56000    9.32386    0.00000
   0.59000    9.56591    0.00000
   0.64000    9.77490    0.00000
   0.31000 11987.03995    0.00000
   0.36000 12443.22715    0.00000
   0.40000 12665.53907    0.00000
   0.44000 12914.93463    0.00000
   0.48000 13194.45484    0.00000
   0.52000 14026.29815    0.00000
   0.56000 14352.92212    0.00000
   0.59000 14075.07321    0.00000
   0.64000 14459.95749    0.00000
