   0.31000    6.72896    0.00000
   0.36000    7.32429    0.00000
   0.40000    7.87762    0.00000
   0.44000    7.99979    0.00000
   0.48000    8.29912    0.00000
   0.52000    8.70097    0.00000
   0.56000    9.16894    0.00000
   0.59000    9.36908    0.00000
   0.64000    9.80065    0.00000
   0.31000 11874.34992    0.00000
   0.36000 11203.55407    0.00000
   0.40000 11867.21585    0.00000
   0.44000 12896.48550    0.00000
   0.48000 12895.89623    0.00000
   0.52000 13305.21591    0.00000
   0.56000 13605.34610    0.00000
   0.59000 13758.03309    0.00000
   0.64000 14618.90817    0.00000
