   0.31000    6.46359    0.00000
   0.36000    7.19646    0.00000
   0.40000    7.61855    0.00000
   0.44000    7.99734    0.00000
   0.48000    8.39266    0.00000
   0.52000    8.62679    0.00000
   0.56000    9.05178    0.00000
   0.59000    9.62557    0.00000
   0.64000   10.22668    0.00000
   0.31000 11967.29423    0.00000
   0.36000 12398.14982    0.00000
   0.40000 12465.68314    0.00000
   0.44000 13438.88846    0.00000
   0.48000 13906.03054    0.00000
   0.52000 13293.09348    0.00000
   0.56000 14233.13204    0.00000
   0.59000 15064.99975    0.00000
   0.64000 15946.06904    0.00000
