  0.090000     68.1755     12.0000     70.3744
  0.170000     79.8193      8.0000     73.4139
  0.179000     75.6826      4.0000     73.7747
  0.199000     80.9277      5.0000     74.5897
  0.270000     71.7500     14.0000     77.6307
  0.352000     73.7175     14.0000     81.4217
  0.380200     73.8148     13.5000     82.7925
  0.400000     94.9239     17.0000     83.7750
  0.400400    101.8231     10.2000     83.7950
  0.424700     52.6161     11.2000     85.0235
  0.449700     78.0189     12.9000     86.3126
  0.478300     79.7786      9.0000     87.8183
  0.480000     26.6121     62.0000     87.9089
  0.593000     82.5292     13.0000     94.1784
  0.680000     94.3750      8.0000     99.3301
  0.781000     90.7876     12.0000    105.6440
  0.875000    105.0868     17.0000    111.8242
  0.880000    121.1707     40.0000    112.1608
  0.900000     98.4381     23.0000    113.5151
  1.037000     90.3838     20.0000    123.1167
  1.300000    127.0661     17.0000    143.0226
  1.363000    105.2964     33.6000    148.0569
  1.430000    160.9931     18.0000    153.5168
  1.530000    154.0449     14.0000    161.8626
  1.750000     77.1105     40.0000    181.0101
  1.965000    195.3365     50.4000    200.7017
  2.340000    240.9199      7.0000    237.1733
