  0.090000     69.2413     12.0000     70.3744
  0.170000     81.9235      8.0000     73.4139
  0.179000     74.2712      4.0000     73.7747
  0.199000     82.0401      5.0000     74.5897
  0.270000     72.1631     14.0000     77.6307
  0.352000     77.4586     14.0000     81.4217
  0.380200     89.8726     13.5000     82.7925
  0.400000     75.5917     17.0000     83.7750
  0.400400     88.6512     10.2000     83.7950
  0.424700     88.6858     11.2000     85.0235
  0.449700     75.4693     12.9000     86.3126
  0.478300     94.7070      9.0000     87.8183
  0.480000    100.2065     62.0000     87.9089
  0.593000     76.6581     13.0000     94.1784
  0.680000     95.4685      8.0000     99.3301
  0.781000     94.8640     12.0000    105.6440
  0.875000    105.7046     17.0000    111.8242
  0.880000    121.9451     40.0000    112.1608
  0.900000    120.8475     23.0000    113.5151
  1.037000    108.2787     20.0000    123.1167
  1.300000    133.4575     17.0000    143.0226
  1.363000    161.2901     33.6000    148.0569
  1.430000    181.0371     18.0000    153.5168
  1.530000    155.9706     14.0000    161.8626
  1.750000    104.0067     40.0000    181.0101
  1.965000    222.4687     50.4000    200.7017
  2.340000    235.3392      7.0000    237.1733
