   0.09000   80.29102   12.00000
   0.17000   69.64935    8.00000
   0.17900   71.94343    4.00000
   0.19900   77.02305    5.00000
   0.27000   66.58759   14.00000
   0.35200   49.26477   14.00000
   0.38020   73.05752   13.50000
   0.40000  100.47508   17.00000
   0.40040   57.83972   10.20000
   0.42470   78.91933   11.20000
   0.44970   88.06078   12.90000
   0.47830   84.91666    9.00000
   0.48000   -3.24848   62.00000
   0.59300  108.61701   13.00000
   0.68000  102.24322    8.00000
   0.78100   86.21653   12.00000
   0.87500  135.22932   17.00000
   0.88000   50.25417   40.00000
   0.90000   81.09133   23.00000
   1.03700  104.56311   20.00000
   1.30000  125.59101   17.00000
   1.36300  187.72746   33.60000
   1.43000  170.32571   18.00000
   1.53000  169.11381   14.00000
   1.75000  211.13038   40.00000
   1.96500  216.95658   50.40000
   2.34000  238.61298    7.00000
