  0.090000     73.2249     12.0000     70.3744
  0.170000     62.2785      8.0000     73.4139
  0.179000     76.7274      4.0000     73.7747
  0.199000     73.9032      5.0000     74.5897
  0.270000     75.9825     14.0000     77.6307
  0.352000     70.3664     14.0000     81.4217
  0.380200     71.9265     13.5000     82.7925
  0.400000    114.6420     17.0000     83.7750
  0.400400     69.2953     10.2000     83.7950
  0.424700     99.6722     11.2000     85.0235
  0.449700    111.1248     12.9000     86.3126
  0.478300     81.1443      9.0000     87.8183
  0.480000     62.2498     62.0000     87.9089
  0.593000     86.4154     13.0000     94.1784
  0.680000     99.6681      8.0000     99.3301
  0.781000    115.4380     12.0000    105.6440
  0.875000    131.9821     17.0000    111.8242
  0.880000     53.0494     40.0000    112.1608
  0.900000    130.1653     23.0000    113.5151
  1.037000    146.2743     20.0000    123.1167
  1.300000    135.7302     17.0000    143.0226
  1.363000     89.9513     33.6000    148.0569
  1.430000    151.1855     18.0000    153.5168
  1.530000    145.6460     14.0000    161.8626
  1.750000    217.6840     40.0000    181.0101
  1.965000    196.2796     50.4000    200.7017
  2.340000    245.0418      7.0000    237.1733
