  0.090000     76.1658     12.0000     70.3744
  0.170000     78.0147      8.0000     73.4139
  0.179000     76.0152      4.0000     73.7747
  0.199000     80.3733      5.0000     74.5897
  0.270000     95.8215     14.0000     77.6307
  0.352000     85.1267     14.0000     81.4217
  0.380200     98.3875     13.5000     82.7925
  0.400000     48.4571     17.0000     83.7750
  0.400400     83.0641     10.2000     83.7950
  0.424700     82.7589     11.2000     85.0235
  0.449700     97.8717     12.9000     86.3126
  0.478300     86.4955      9.0000     87.8183
  0.480000      0.7889     62.0000     87.9089
  0.593000    112.1439     13.0000     94.1784
  0.680000    101.1200      8.0000     99.3301
  0.781000     99.6059     12.0000    105.6440
  0.875000    123.4638     17.0000    111.8242
  0.880000    141.8040     40.0000    112.1608
  0.900000     81.7711     23.0000    113.5151
  1.037000    128.6125     20.0000    123.1167
  1.300000    149.6879     17.0000    143.0226
  1.363000    140.3268     33.6000    148.0569
  1.430000    140.8017     18.0000    153.5168
  1.530000    180.8018     14.0000    161.8626
  1.750000    196.4633     40.0000    181.0101
  1.965000    175.1327     50.4000    200.7017
  2.340000    236.7717      7.0000    237.1733
