   0.09000   81.27712   12.00000
   0.17000   66.67885    8.00000
   0.17900   76.70153    4.00000
   0.19900   74.13895    5.00000
   0.27000   68.02909   14.00000
   0.35200   90.45497   14.00000
   0.38020   92.32162   13.50000
   0.40000   77.14538   17.00000
   0.40040   85.73182   10.20000
   0.42470   67.35003   11.20000
   0.44970   84.91728   12.90000
   0.47830   95.08036    9.00000
   0.48000   79.26472   62.00000
   0.59300   91.09641   13.00000
   0.68000  106.33632    8.00000
   0.78100  100.03763   12.00000
   0.87500  147.31252   17.00000
   0.88000   79.94147   40.00000
   0.90000  109.55773   23.00000
   1.03700  156.15831   20.00000
   1.30000  144.25311   17.00000
   1.36300  131.72896   33.60000
   1.43000  167.61711   18.00000
   1.53000  149.67021   14.00000
   1.75000  228.21088   40.00000
   1.96500  269.63698   50.40000
   2.34000  239.87498    7.00000
