  0.090000     56.7936     12.0000     70.3744
  0.170000     83.6392      8.0000     73.4139
  0.179000     70.9406      4.0000     73.7747
  0.199000     79.6717      5.0000     74.5897
  0.270000     80.4184     14.0000     77.6307
  0.352000     76.1582     14.0000     81.4217
  0.380200     86.5787     13.5000     82.7925
  0.400000     89.8288     17.0000     83.7750
  0.400400     66.1145     10.2000     83.7950
  0.424700     90.1883     11.2000     85.0235
  0.449700     63.1159     12.9000     86.3126
  0.478300     88.3293      9.0000     87.8183
  0.480000     95.8219     62.0000     87.9089
  0.593000    104.0156     13.0000     94.1784
  0.680000     98.2327      8.0000     99.3301
  0.781000    101.6572     12.0000    105.6440
  0.875000    120.5456     17.0000    111.8242
  0.880000    168.5030     40.0000    112.1608
  0.900000     55.9198     23.0000    113.5151
  1.037000    112.5548     20.0000    123.1167
  1.300000    141.6422     17.0000    143.0226
  1.363000     69.2497     33.6000    148.0569
  1.430000    127.4679     18.0000    153.5168
  1.530000    178.5963     14.0000    161.8626
  1.750000    220.6084     40.0000    181.0101
  1.965000    239.4813     50.4000    200.7017
  2.340000    240.6153      7.0000    237.1733
