  0.090000     60.5286     12.0000     70.3744
  0.170000     68.8757      8.0000     73.4139
  0.179000     78.4972      4.0000     73.7747
  0.199000     72.5772      5.0000     74.5897
  0.270000     91.1946     14.0000     77.6307
  0.352000     85.6015     14.0000     81.4217
  0.380200     90.9498     13.5000     82.7925
  0.400000     93.5724     17.0000     83.7750
  0.400400     79.1261     10.2000     83.7950
  0.424700     84.7985     11.2000     85.0235
  0.449700     75.3364     12.9000     86.3126
  0.478300     81.9267      9.0000     87.8183
  0.480000     87.8589     62.0000     87.9089
  0.593000     85.5026     13.0000     94.1784
  0.680000    109.6701      8.0000     99.3301
  0.781000    101.2676     12.0000    105.6440
  0.875000    125.0105     17.0000    111.8242
  0.880000    117.1882     40.0000    112.1608
  0.900000     86.7502     23.0000    113.5151
  1.037000    132.5105     20.0000    123.1167
  1.300000    187.4081     17.0000    143.0226
  1.363000    178.9119     33.6000    148.0569
  1.430000    154.4610     18.0000    153.5168
  1.530000    163.2159     14.0000    161.8626
  1.750000    221.0308     40.0000    181.0101
  1.965000    226.7778     50.4000    200.7017
  2.340000    241.7142      7.0000    237.1733
