  0.090000     62.1407     12.0000     70.3744
  0.170000     65.5257      8.0000     73.4139
  0.179000     71.8644      4.0000     73.7747
  0.199000     75.5014      5.0000     74.5897
  0.270000     65.7599     14.0000     77.6307
  0.352000     93.9051     14.0000     81.4217
  0.380200     93.2472     13.5000     82.7925
  0.400000     82.7924     17.0000     83.7750
  0.400400    109.0766     10.2000     83.7950
  0.424700     79.0617     11.2000     85.0235
  0.449700     92.6394     12.9000     86.3126
  0.478300     81.5936      9.0000     87.8183
  0.480000     13.6429     62.0000     87.9089
  0.593000     90.7026     13.0000     94.1784
  0.680000    105.4298      8.0000     99.3301
  0.781000     88.5222     12.0000    105.6440
  0.875000    130.4041     17.0000    111.8242
  0.880000     88.5051     40.0000    112.1608
  0.900000    124.1510     23.0000    113.5151
  1.037000     84.0939     20.0000    123.1167
  1.300000    131.2963     17.0000    143.0226
  1.363000    157.3981     33.6000    148.0569
  1.430000    136.9951     18.0000    153.5168
  1.530000    168.0990     14.0000    161.8626
  1.750000    245.4627     40.0000    181.0101
  1.965000    103.1385     50.4000    200.7017
  2.340000    229.8122      7.0000    237.1733
