  0.090000     60.0974     12.0000     70.3744
  0.170000     69.5696      8.0000     73.4139
  0.179000     78.1607      4.0000     73.7747
  0.199000     81.8248      5.0000     74.5897
  0.270000     66.3831     14.0000     77.6307
  0.352000     78.4256     14.0000     81.4217
  0.380200     77.3522     13.5000     82.7925
  0.400000     88.4309     17.0000     83.7750
  0.400400     74.9032     10.2000     83.7950
  0.424700     81.2591     11.2000     85.0235
  0.449700    105.8980     12.9000     86.3126
  0.478300     90.0545      9.0000     87.8183
  0.480000    197.8846     62.0000     87.9089
  0.593000    103.8596     13.0000     94.1784
  0.680000    108.3155      8.0000     99.3301
  0.781000     82.3367     12.0000    105.6440
  0.875000    107.2839     17.0000    111.8242
  0.880000     61.1777     40.0000    112.1608
  0.900000     96.8905     23.0000    113.5151
  1.037000     81.3178     20.0000    123.1167
  1.300000    143.9837     17.0000    143.0226
  1.363000    152.7658     33.6000    148.0569
  1.430000    159.5623     18.0000    153.5168
  1.530000    172.2820     14.0000    161.8626
  1.750000    221.4217     40.0000    181.0101
  1.965000    172.4662     50.4000    200.7017
  2.340000    233.3184      7.0000    237.1733
