   0.09000   69.95182   12.00000
   0.17000   65.04835    8.00000
   0.17900   80.05223    4.00000
   0.19900   66.81915    5.00000
   0.27000   84.57129   14.00000
   0.35200   93.11297   14.00000
   0.38020  103.52762   13.50000
   0.40000   70.67248   17.00000
   0.40040   86.48692   10.20000
   0.42470   78.55223   11.20000
   0.44970   96.07908   12.90000
   0.47830   80.56286    9.00000
   0.48000  107.85182   62.00000
   0.59300   87.17151   13.00000
   0.68000   95.86522    8.00000
   0.78100  114.14913   12.00000
   0.87500  119.47632   17.00000
   0.88000   36.70417   40.00000
   0.90000   81.91043   23.00000
   1.03700  125.07361   20.00000
   1.30000  137.71381   17.00000
   1.36300  145.61356   33.60000
   1.43000  125.53371   18.00000
   1.53000  141.89251   14.00000
   1.75000  172.45248   40.00000
   1.96500  214.00388   50.40000
   2.34000  241.62108    7.00000
