   0.09000   56.01802   12.00000
   0.17000   87.18805    8.00000
   0.17900   77.40313    4.00000
   0.19900   71.26825    5.00000
   0.27000   96.86829   14.00000
   0.35200  108.09607   14.00000
   0.38020   70.22632   13.50000
   0.40000   84.25318   17.00000
   0.40040   98.67422   10.20000
   0.42470   85.82843   11.20000
   0.44970   71.25968   12.90000
   0.47830   85.77486    9.00000
   0.48000  116.75412   62.00000
   0.59300   86.73661   13.00000
   0.68000  105.25692    8.00000
   0.78100   84.73273   12.00000
   0.87500  122.06812   17.00000
   0.88000  139.27627   40.00000
   0.90000   59.90833   23.00000
   1.03700  134.05071   20.00000
   1.30000  191.09221   17.00000
   1.36300  129.67526   33.60000
   1.43000  140.00081   18.00000
   1.53000  166.53791   14.00000
   1.75000  183.09888   40.00000
   1.96500  195.04748   50.40000
   2.34000  224.16978    7.00000
