   0.09000   56.06272   12.00000
   0.17000   77.80495    8.00000
   0.17900   67.12683    4.00000
   0.19900   72.43105    5.00000
   0.27000  107.99129   14.00000
   0.35200   81.64137   14.00000
   0.38020   73.13732   13.50000
   0.40000   76.56528   17.00000
   0.40040   79.37892   10.20000
   0.42470   74.84593   11.20000
   0.44970   79.68998   12.90000
   0.47830   84.47676    9.00000
   0.48000   67.77462   62.00000
   0.59300   93.01071   13.00000
   0.68000   90.92212    8.00000
   0.78100  103.64353   12.00000
   0.87500  120.91892   17.00000
   0.88000   57.91307   40.00000
   0.90000  107.71993   23.00000
   1.03700   76.86011   20.00000
   1.30000  143.78291   17.00000
   1.36300  144.13536   33.60000
   1.43000  153.07971   18.00000
   1.53000  165.81871   14.00000
   1.75000  150.03338   40.00000
   1.96500  244.28358   50.40000
   2.34000  243.84988    7.00000
