  0.090000     67.8024     12.0000     70.3744
  0.170000     66.9484      8.0000     73.4139
  0.179000     75.1514      4.0000     73.7747
  0.199000     67.7922      5.0000     74.5897
  0.270000     77.1812     14.0000     77.6307
  0.352000     89.5159     14.0000     81.4217
  0.380200     74.7294     13.5000     82.7925
  0.400000    103.3866     17.0000     83.7750
  0.400400     80.8799     10.2000     83.7950
  0.424700    101.4129     11.2000     85.0235
  0.449700     90.8802     12.9000     86.3126
  0.478300     84.1236      9.0000     87.8183
  0.480000    101.5236     62.0000     87.9089
  0.593000     78.3404     13.0000     94.1784
  0.680000     99.4251      8.0000     99.3301
  0.781000    109.8264     12.0000    105.6440
  0.875000     90.1580     17.0000    111.8242
  0.880000     95.1815     40.0000    112.1608
  0.900000    120.4505     23.0000    113.5151
  1.037000    128.5305     20.0000    123.1167
  1.300000    153.2469     17.0000    143.0226
  1.363000    108.5619     33.6000    148.0569
  1.430000    145.4887     18.0000    153.5168
  1.530000    180.2645     14.0000    161.8626
  1.750000    108.4396     40.0000    181.0101
  1.965000    251.6495     50.4000    200.7017
  2.340000    230.9059      7.0000    237.1733
